Relative humidity;Steady-state PCO rate
%;мкмоль/мин
13,0783435582822;0,445832992814102
19,1646428571429;0,472602225205349
25,7185294117647;0,471668121249999
32;0,453692702573271
37,3459523809524;0,438176264894504
44,036;0,421
50,6229032258064;0,386473654263207
56,7869230769231;0,355684727601572
63,8531818181818;0,322528792467962
71,5258620689655;0,285521641427696
77,9436363636364;0,240868245187288
